document_id,party_type,party_role,name
2024062000460001,2,BUYER,"WELLS FARGO BANK, NATIONAL ASSOCIATION"
2024062000460001,1,SELLER,TRI-BLOCK FTG LLC
2024062000460001,1,SELLER,CLERMONT FTG LLC
2024061300861004,2,BUYER,"WELLS FARGO BANK, NATIONAL ASSOCIATION"
2024061300861004,1,SELLER,QPP LLC
2024050100276003,2,BUYER,"WELLS FARGO BANK, NATIONAL ASSOCIATION"
2024050100276003,1,SELLER,"KNICKERBOCKER VILLAGE, INC."
2024041900397001,1,SELLER,120 EAST 144 OWNER LLC
2024041900397001,2,BUYER,SCALE 144TH MOTT HAVEN LLC
2024031500299001,1,SELLER,211 WEST 84TH ST OWNER LLC
2024031500299001,2,BUYER,BANK HAPOALIM B.M.
2024031500299001,1,SELLER,215 WEST 84TH ST OWNER LLC
2026030500901001,1,SELLER,350 GC PROPERTY OWNER LLC
2026030500901001,2,BUYER,"PCCP LM MANAGER, LLC"
2026021600158004,1,SELLER,MPE HOTEL I (NEW YORK) LLC
2026021600158004,2,BUYER,"RCCP NY COMMERCIAL FEE OWNER, LLC"
2025123100662004,2,BUYER,"REN 4520 83RD STREET, LLC"
2026012300850008,1,SELLER,"280 W 155TH STREET OWNER, L.L.C."
2026010100071007,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2026010100071007,1,SELLER,TIMBALE TERRACE HSG DEV. FUND CORP.
2026010100071007,1,SELLER,TIMBALE TERRACE LIHTC LLC
2026010100071007,1,SELLER,TIMBALE TERRACE LLC
2025123100662004,1,SELLER,SUNSHINE ELMHURST LLC
2026012300850013,1,SELLER,"SS NYC 121ST STREET, L.L.C."
2025122800004060,1,SELLER,BAY VIEW PACT LLC
2025122800004060,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2025122800004060,2,BUYER,FANNIE MAE
2026012300850013,2,BUYER,"87-16 121ST ST PROPERTY OWNER, L.L.C."
2026012300850008,2,BUYER,"2924 8TH AVENUE OWNER, L.L.C"
2025110500029002,1,SELLER,60 CENTRAL AVENUE ENERGY STORAGE 3 LLC
2025110500029002,1,SELLER,60 CENTRAL AVENUE ENERGY STORAGE 1 LLC
2025110500029002,1,SELLER,CONVERGENT 60 CENTRAL AVENUE HOLDCO LLC
2025110500029002,1,SELLER,60 CENTRAL AVENUE ENERGY STORAGE 2 LLC
2025122600501010,1,SELLER,371 7TH AVENUE OWNER LLC
2025122600501010,1,SELLER,BG STEWART HOUSING DEVELOPMENT FUND CORPORATION
2025122600501010,2,BUYER,NEW YORK STATE HOUSING FINANCE AGENCY
2025122600459001,2,BUYER,HIGHBRIDGE RISING HOUSING DEVELOPMENT FUND CORP
2025122600459001,1,SELLER,HIGHBRIDGE COMMUNITY HOUSING DEVELOPMENT FUND CORP
2025110500029002,2,BUYER,"WILMINGTON TRUST, NATIONAL ASSOCIATION"
2025110500029002,1,SELLER,EAST BAY ENERGY STORAGE 1 LLC
2025110500029002,2,BUYER,"WILMINGTON TRUST, NATIONAL ASSOCIATION"
2025111900172001,1,SELLER,W 28TH DEVELOPMENT LLC
2025111900172001,2,BUYER,322 7TH AVE OWNER LLC
2025111700733010,1,SELLER,DOLP 733 PROPERTIES II LLC
2025111700733010,2,BUYER,"CITIBANK, N.A."
2025111000720002,2,BUYER,181 FRONT ST LLC
2025111000720002,1,SELLER,"177 FRONT PROPERTY OWNER, L.L.C."
2025110500029002,1,SELLER,60 CENTRAL AVENUE ENERGY STORAGE 2 LLC
2025110500029002,1,SELLER,60 CENTRAL AVENUE ENERGY STORAGE 3 LLC
2025110500029002,1,SELLER,EAST BAY ENERGY STORAGE 1 LLC
2025110500029002,1,SELLER,CONVERGENT 60 CENTRAL AVENUE HOLDCO LLC
2025110500029002,1,SELLER,60 CENTRAL AVENUE ENERGY STORAGE 1 LLC
2025101600694002,1,SELLER,"346 MADISON AVENUE, LLC"
2025101600694002,2,BUYER,346 MADISON AVENUE OWNER LLC
2025090300220026,2,BUYER,THE CITY OF NEW YORK
2025090300220026,1,SELLER,"80 FLATBUSH AVENUE, LLC"
2025090300220026,1,SELLER,378 SCHERMERHORN STREET LLC
2025090300220026,2,BUYER,"BROOKLYN 1 MULTIFAMILY KCD, LLC"
2025081900255007,2,BUYER,BANK OZK
2025081900255007,1,SELLER,GPLC OWNER LLC
2025070300552013,2,BUYER,MERCHANTS BANK OF INDIANA
2025070300552013,1,SELLER,MBD WEST APARTMENTS HOUSING DEVELOPMENT FUND CO.
2025070100090010,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2025070100090010,1,SELLER,CONEY ISLAND PHASE III HOUSING DEVELOPMENT FUND CO
2025070100090010,1,SELLER,CONEY ISLAND ASSOCIATES PHASE 3 LLC
2025070100090010,1,SELLER,CONEY ISLAND ASSOCIATES 3 MODERATE LLC
2025062700875001,2,BUYER,30-25 QUEENS BLVD TENANT LLC
2025062700875001,1,SELLER,PALMANA REALTY CORP.
2025072401017002,2,BUYER,360 WEST BROADWAY PROPERTY OWNER LLC
2025072401017002,1,SELLER,"DEIHL REALTY, INC"
2025071600312003,1,SELLER,X11 FIRST AVE LLC
2025071600312003,2,BUYER,ELDRIDGE CORPORATE FUNDING LLC
2025070300552013,1,SELLER,MBD WEST APARTMENTS LLC
2025050600094004,2,BUYER,522 FIFTH RETAIL LLC
2025050600094004,1,SELLER,"522 FIFTH AVENUE RETAIL, L.P."
2025050800943001,1,SELLER,"OCEAN PARK ACQUISITION, L.P."
2025050800943001,2,BUYER,OCEAN PARK PRESERVATION HOUSING DEVELOPMENT FUND C
2025040900785001,1,SELLER,PENN DISTRICT HOTEL LLC
2025033100723003,1,SELLER,569 LEXINGTON LEASEHOLD LLC
2025033100723003,2,BUYER,THE CITY UNIVERSITY OF NEW YORK
2025040400835003,1,SELLER,BOP MW RETAIL SUBSIDIARY LLC
2025040400835003,2,BUYER,"CITIBANK, N.A."
2025040900785001,2,BUYER,"RDF AGENT, LLC"
2025032500383002,1,SELLER,"IUV PHASE 1B OWNER, LLC"
2025032500383002,1,SELLER,"IUV PHASE 1B LIHTC OWNER, LLC"
2025030600616001,1,SELLER,220 CPS PARKVIEW LLC
2025030600616001,2,BUYER,HSH CPS LLC
2025032500383002,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2025032500383002,1,SELLER,IUV PHASE 1B HOUSING DEVELOPMENT FUND
2025013000411005,1,SELLER,485 SEVENTH AVENUE ASSOCIATES LLC
2025013000411005,2,BUYER,"REZNIK PAZ NEVO TRUSTS LTD., AS TRUSTEE"
2025012400784004,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2025012400784004,1,SELLER,LP PRESERVATION LLC
2025011400533001,2,BUYER,767 THIRD PROPERTY OWNER LLC
2025011400533001,1,SELLER,767 THIRD AVENUE LLC
2025011001071009,1,SELLER,"LINDEN PLAZA HOUSING CO., INC"
2025011001071009,2,BUYER,"LP PRESERVATION HOUSING COMPANY, INC."
2025011001071009,2,BUYER,LP PRESERVATION LLC
2025010800241001,1,SELLER,"BROADWAY 2024 PROPCO, LLC"
2024121800706016,1,SELLER,MANHATTANVILLE OWNER LLC
2024121800706016,2,BUYER,NEW YORK CITY HOUSING AUTHORITY
2024121800706016,1,SELLER,MANHATTANVILLE HOUSING DEVELOPMENT FUND CORP
2025010800241001,1,SELLER,"BROADWAY 2024 LESSOR, LLC"
2025010800241001,2,BUYER,"BDT & MSD RSLP LENDING B, LLC"
2025012400784004,1,SELLER,"LP PRESERVATION HOUSING COMPANY, INC."
2024120900816008,1,SELLER,77 WATER LLC
2024122400175006,2,BUYER,THE CITY OF NEW YORK
2024122400175006,2,BUYER,NEW YORK LIFE INSURANCE COMPANY
2024122400175006,1,SELLER,"110 FLATBUSH AVENUE, LLC"
2024122400175006,1,SELLER,"110 FLATBUSH REDIDENTIAL TENANT, LLC"
2024121800310001,2,BUYER,"MAM COLLATERAL AGENT, LLC"
2024121800310001,1,SELLER,125 OWNERS LLC
2024120900816008,2,BUYER,WATER STREET DEBT LENDER LLC
2024110100250001,2,BUYER,175-225 THIRD STREET LENDER LLC
2024110100250001,1,SELLER,GOWANUS OWNER LLC
2024102900342001,2,BUYER,OTERA CAPITAL INVESTISSEMENTS XIV INC.
2024102900342001,1,SELLER,RXR 91 DEKALB OWNER LLC
2024102900342001,1,SELLER,RXR LIU DEVELOPER TRS LLC
2024100100518001,1,SELLER,WALTON STREET GC DEVELOPMENTS LLC
2024100100518001,1,SELLER,WALTON STREET GC DEVELOPMENTS LLC
2024100100518001,2,BUYER,SCALE 261 GRAND CONCOURSE LENDER LLC
2024080100538003,1,SELLER,MADISON AVE OWNER LLC
2024080100538003,2,BUYER,"DEUTSCHE BANK AG, NEW YORK BRANCH"
2024070100583011,1,SELLER,MASPETH B2 OWNER LLC
2024070100583011,1,SELLER,MASPETH PARK HOUSING DEVELOPMENT FUND CORPORATION
2024070100583011,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2024071600167001,1,SELLER,ARTPROP PROPERTY LLC
2024071600167001,2,BUYER,CITI REAL ESTATE FUNDING INC.
2024070200303002,2,BUYER,KENNEDY-WILSON CAPITAL
2024070200303002,1,SELLER,GOWANUS NEVINS SOUTH LLC
2024053100757001,1,SELLER,22063 REALTY TRUST
2024053100757001,2,BUYER,220 CPS 63 LLC
2024053100757001,1,SELLER,"SPENCER MARSDEN, AS TRUSTEE"
2024041600617001,2,BUYER,550W21 OWNER LLC
2024041600617001,1,SELLER,540 WEST 21ST STREET HOLDINGS LLC
2024030800383014,1,SELLER,BEDFORD BEVERLY B LLC
2024031400487004,1,SELLER,2030 CROPSEY AVE LEASE HOLDER LLC
2024031400487004,1,SELLER,SHORE TOWERS QZB LLC
2024031400487004,2,BUYER,DWIGHT MORTGAGE TRUST
2024030800383014,2,BUYER,SCALE 2360 BEDFORD LENDER LLC
2024020800802001,1,SELLER,45 AVE FLUSHING LLC
2024020800802001,1,SELLER,4509 EIGHTH LLC
2024020800802001,1,SELLER,EASTONE SANSHENG LLC
2024020800802001,1,SELLER,HARMONY HOLDINGS GROUP LLC
2024020800802001,2,BUYER,NEW YORK CITY SCHOOL CONSTRUCTION AUTHORITY
2026012700123013,2,BUYER,"PGIM REAL ESTATE U.S. DEBT FUND SELLER IV, LLC"
2026012700123013,1,SELLER,"280 W 155TH STREET OWNER, L.L.C."
2026012700123013,1,SELLER,"31-08 NORTHERN BLVD OWNER, L.L.C."
2026022600110001,1,SELLER,LMCT HOUSING DEVELOPMENT FUND CORPORATION
2026022600110001,2,BUYER,PPSP ASSOCIATES LLC
2026022600110001,1,SELLER,PPSP PRESERVATION LLC
2026022600110001,2,BUYER,LMCT HOUSING DEVELOPMENT FUND CORPORATION
2026030400489002,2,BUYER,UNION PLAZA SNF REALTY LLC
2026030400489002,1,SELLER,"UNION PLAZA REALTY, L.P."
2026012700123013,2,BUYER,"PGIM REAL ESTATE U.S. DEBT FUND SELLER VIII, LLC"
2026021700618003,1,SELLER,50 WEST BSP OWNER LLC
2026021700618003,2,BUYER,"FBRED BDC JPM SELLER, LLC"
2026012700123013,1,SELLER,"31-08 NORTHERN BLVD OWNER, L.L.C."
2026012700123013,1,SELLER,"280 W 155TH STREET OWNER, L.L.C."
2026010901070009,2,BUYER,"1 PARK ROW OWNER, LLC"
2026012300850016,2,BUYER,"25 REMSEN PROPERTY OWNER, L.L.C."
2026012300850016,1,SELLER,"25 REMSEN AVENUE OWNER, L.L.C."
2026012300850004,1,SELLER,"KING STREET OWNER, L.L.C."
2026012300850004,2,BUYER,"155 KING PROPERTY OWNER, L.L.C."
2026012200003003,1,SELLER,101 GREENWICH PROPERTY OWNER LLC
2026012200003003,2,BUYER,ATHENE ANNUITY AND LIFE COMPANY
2026010901070009,1,SELLER,"1 PARK ROW DEVELOPMENT, LLC"
2026010100071009,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2026010100071009,1,SELLER,TIMBALE TERRACE LLC
2026010100071009,1,SELLER,TIMBALE TERRACE LIHTC LLC
2026010100071009,1,SELLER,TIMBALE TERRACE HSG DEV. FUND CORP.
2025122901234005,1,SELLER,260 KENT LLC
2025122901234005,2,BUYER,THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY
2025121900959022,1,SELLER,HARLEM PACT PARTNERS LLC
2025121900959022,1,SELLER,HARLEM PACT HOUSING DEVELOPMENT FUND CORPORATION
2025121900959022,2,BUYER,NEW YORK CITY HOUSING AUTHORITY
2025121500408003,2,BUYER,"CITI REAL ESTATE FUNDING, INC."
2025122301165002,1,SELLER,WPJG LLC
2025122301165002,2,BUYER,OAK WILLIAM LLC
2025122301165002,2,BUYER,OAKNORTH BANK PLC
2025123100044002,2,BUYER,MERS
2025123100044002,1,SELLER,"MINCHALA, RENE"
2025123100044002,1,SELLER,"MINCHALA, DAVID RENE"
2025121800857001,1,SELLER,1 MADISON OFFICE FEE LLC
2025121800857001,2,BUYER,"WELLS FARGO BANK, NATIONAL ASSOCIATION"
2025121500408003,1,SELLER,WATERVIEW OWNER LLC
2025121500408003,1,SELLER,WATERVIEW DEVELOPER LLC
2025121500408003,2,BUYER,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION"
2025101600694001,1,SELLER,"11 EAST 44TH STREET, LLC"
2025101600694001,2,BUYER,11 EAST 44TH OWNER LLC
2025092600286049,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2025092600286050,2,BUYER,FEDERAL HOME LOAN MORTGAGE CORPORATION
2025092600286049,1,SELLER,MNPW PACT ML LLC
2025092600286050,1,SELLER,MNPW PACT ML LLC
2025092600286050,1,SELLER,ACDC HOUSING DEVELOPMENT FUND CORPORATION
2025092600286049,1,SELLER,ACDC HOUSING DEVELOPMENT FUND CORPORATION
2025091200407011,2,BUYER,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION"
2025091200407011,1,SELLER,LEXINGTON TWO HOLDINGS LLC
2025061500011016,2,BUYER,COURT SQ LIC LENDER 1 LLC
2025061500011016,2,BUYER,COURT SQ LIC LENDER 1 LLC
2025061500011016,1,SELLER,COURT SQUARE 45TH AVE LLC
2025061500011016,1,SELLER,COURT SQUARE 45TH AVE 2 LLC
2025032800857007,1,SELLER,"EC A2 PARCEL (AFFORDABLE ), L.L.C."
2025032700229003,1,SELLER,LORIMER ST HOLDINGS LLC
2025032700229003,2,BUYER,"H.I.G. REALTY FINANCING I, LLC"
2025032800857007,1,SELLER,"A2 RETAIL PARCEL TRS, L.L.C."
2025032800857007,1,SELLER,"A2 RETAIL PARCEL, L.L.C."
2025032800857007,1,SELLER,"EC A2 PARCEL TRS, L.L.C."
2025032800857007,2,BUYER,NEW YORK STATE HOUSING FINANCE AGENCY
2025032800857007,1,SELLER,EC A2 HOUSING DEVELOPMENT FUND CORPORATION
2025040300436004,1,SELLER,AMSTERDAM 88 LLC
2025040300436004,2,BUYER,BANK HAPOALIM B.M.
2025030600699001,2,BUYER,"THE BANK OF NEW YORK MELLON, AS MASTER TRUSTEE"
2025032500258003,2,BUYER,LSREF7 SIZE LLC
2025032500258003,1,SELLER,CROISIC BUILDING LLC
2025030600699001,1,SELLER,NYU LANGONE HOSPITALS
2025030600699001,1,SELLER,NYU HOSPITALS CENTER
2025012401000002,1,SELLER,125 PARK OWNER LLC
2025013000453001,1,SELLER,HEBREW UNION COLLEGE - JEWISH INSTITUTE OF RELIGIO
2025013000453001,2,BUYER,NEW YORK UNIVERSITY
2025012401000002,2,BUYER,"WELLS FARGO BANK, NATIONAL ASSOCIATION"
2024122700677009,1,SELLER,1760 THIRD AVENUE HOUSING DEVELOPMENT FUND CORP
2025012000212002,2,BUYER,1370B INVESTOR LLC
2025012000212002,1,SELLER,"BROADWAY TIMES SQUARE, INC"
2025010800241002,2,BUYER,"BDT & MSD RSLP LENDING B, LLC"
2025010800241002,1,SELLER,"BROADWAY 2024 LESSOR, LLC"
2025010800241002,1,SELLER,"BROADWAY 2024 PROPCO, LLC"
2024122700677009,2,BUYER,NEW YORK STATE HOUSING FINANCE AGENCY
2024111200839023,2,BUYER,WALLABOUT REALTY CORP.
2024112200417001,1,SELLER,"41-45 PROPERTY OWNER, LLC"
2024112200417001,2,BUYER,PARK AVE. CONDO LLC
2024111200839024,2,BUYER,WALLABOUT REALTY CORP.
2024111200839024,1,SELLER,HARRISON REALTY LLC
2024111200839023,1,SELLER,HARRISON REALTY LLC
2024101600847001,1,SELLER,HARRISON REALTY LLC
2024101600847002,1,SELLER,HARRISON REALTY LLC
2024101600847002,2,BUYER,WALLABOUT REALTY CORP
2024101600847001,2,BUYER,WALLABOUT REALTY CORP
2024081900649001,2,BUYER,JPMORGAN CHASE BANK NA
2024082101016002,1,SELLER,219 OWNER LLC
2024082101016002,2,BUYER,NW 42ND STREET LENDER LLC
2024081900649001,1,SELLER,85 JAY STREET(BROOKLYN) LLC
2024081900649001,2,BUYER,AXOS BANK
2024070500280005,1,SELLER,"730 FIFTH UPPER, LLC"
2024071700812014,1,SELLER,"FORTIS DUMBO ACQUISITION, LLC"
2024071700812014,2,BUYER,"G4 18217, LLC"
2024071700812002,2,BUYER,"G4 18217, LLC"
2024071700812002,1,SELLER,"FORTIS DUMBO ACQUISITION, LLC"
2024070500280005,2,BUYER,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION"
2024061800986001,1,SELLER,2005-2009 3RD AVE QOZ LLC
2024062000143001,1,SELLER,EAST END TOWER LLC
2024062000143001,2,BUYER,"85 EAST END OWNER, LLC"
2024061800986001,2,BUYER,GOLDMAN SACHS BANK USA
2024043000173006,1,SELLER,SPRING CREEK 26A OWNER LLC
2024050900144005,2,BUYER,QR REAL ESTATE CAPITAL REIT LLC
2024050900144005,1,SELLER,888 ATLANTIC PROPERTY OWNER LP
2024050300882005,2,BUYER,KENNEDY-WILSON CAPITAL
2024050300882005,2,BUYER,UNITED STATES FIRE INSURANCE COMPANY
2024050300882005,1,SELLER,"QUEENS PLAZA NORTH NEW YORK, LLC"
2024043000173006,1,SELLER,NEHEMIAH SPRING CREEK 26A HOUSING DEVELOPMENT FUND
2024043000173006,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2024030600640002,2,BUYER,HR DC SMITH STREET OWNER LP
2024031800140009,1,SELLER,GWL 612 WORTMAN LLC
2024031800140009,1,SELLER,GWL 23-85 87TH LLC
2024031800140009,2,BUYER,AMERICAN GENERAL LIFE INSURANCE COMPANY
2024030700644002,1,SELLER,"IDLEWILD REALTY, LLC"
2024030600640002,1,SELLER,SMITH STREET OWNER LLC
2024030700644002,2,BUYER,CROWNE PARTNERS LLC
2024020800202005,1,SELLER,FLUSHING LANDMARK REALTY L.L.C.
2024020800202005,2,BUYER,41-60 MAIN STREET OWNER LLC
2026032300460001,2,BUYER,170 BUFFALO SNF REALTY LLC
2026032300460001,1,SELLER,BUFFALO AVE. REALTY ASSOCIATES LLC
2026021000956010,1,SELLER,CAMPOS PLAZA II HOUSING DEVELOPMENT FUND CORP.
2026021000956010,2,BUYER,"CITIBANK, N.A."
2026021000956010,1,SELLER,CAMPOS PLAZA II PACT PARTNERS LLC
2025122400520013,2,BUYER,"TD BANK, N.A."
2026012700462002,2,BUYER,VALLEY NATIONAL BANK
2026012700462002,1,SELLER,ATLAS VI HOUSTON LLC
2026012300850005,1,SELLER,"62-05 30TH AVE IX OWNER, L.L.C."
2026012300850005,2,BUYER,"62-05 30TH AVE PROPCO, L.L.C."
2026010600142001,1,SELLER,EPIC W12 LLC
2026010600142001,2,BUYER,15 LW 12 OWNER LLC
2025123001319006,1,SELLER,1099 WEBSTER OWNERS LLC
2025123001319006,1,SELLER,"1111 WEBSTER HOUSING DEV. FUND CO., INC."
2025123001319006,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2025122400520013,1,SELLER,521 TREMONT OWNER LLC
2025122400520013,1,SELLER,521 EAST TREMONT HOUSING DEV. FUND CORP.
2025122300470005,1,SELLER,85 4TH AVENUE LLC
2025122600501012,1,SELLER,371 7TH AVENUE OWNER LLC
2025122600501012,2,BUYER,"THE CITY OF NEW YORK, ACTING BY AND THROUGH ITS DE"
2025122600501012,1,SELLER,BG STEWART HOUSING DEVELOPMENT FUND CORPORATION
2025122301165001,1,SELLER,JOHN HANCOCK LIFE & HEALTH INSURANCE COMPANY
2025122301165001,2,BUYER,WPJG LLC
2025122301165001,1,SELLER,JOHN HANCOCK LIFE INSURANCE COMPANY OF NEW YORK
2025122300470005,2,BUYER,BANK HAPOALIM B.M.
2025120800540003,2,BUYER,MISHMERET TRUST COMPANY LTD
2025120800540003,1,SELLER,AM 260 MADISON LLC
2025112401205003,1,SELLER,97 WEST REALTY LLC
2025112401205003,2,BUYER,"G4 18289, LLC"
2025102900286009,1,SELLER,KINGSBORO SHOP 1 HOUSING DEVELOPMENT FUND
2025110600533001,1,SELLER,50TH & 5TH LIC LLC
2025110600533001,2,BUYER,"WELLS FARGO BANK, NATIONAL ASSOCIATION"
2025110400242003,2,BUYER,"SPT REAL ESTATE CAPITAL, LLC"
2025110400242003,1,SELLER,"422 FULTON OWNER, L.L.C."
2025102900286009,2,BUYER,NEW YORK STATE HOUSING FINANCE AGENCY
2025102900286009,1,SELLER,KINGSBORO SHOP 1 L.P.
2025100100210001,2,BUYER,SHEEPSHEAD BAY 1524 LLC
2025100600781016,1,SELLER,HELLO NOSTRAND LLC
2025100600781016,2,BUYER,1580 NOSTRAND AVE OWNER LLC
2025100100210001,1,SELLER,"SHEEPSHEAD BAY ROAD PARTNER, LLC"
2025072900958005,2,BUYER,GARNETT BROOKLYN LLC
2025080600262001,2,BUYER,QUEENS LIFESTYLE CENTER II LLC
2025080600262001,1,SELLER,"WMAP, L.L.C."
2025072400426007,1,SELLER,141 WILLOUGHBY FEE OWNER LLC
2025080600262001,2,BUYER,QUEENS LIFESTYLE CENTER LLC
2025072900958005,1,SELLER,SOUTH 4TH OWNER 1 LLC
2025072900958005,1,SELLER,SOUTH 4TH OWNER 2 LLC
2025072400426007,2,BUYER,"COREBRIDGE INSTITUTIONAL INVESTMENTS (U.S.), LLC"
2025062900041004,2,BUYER,NEW YORK STATE HOUSING FINANCE AGENCY
2025062900041004,1,SELLER,"FULTON PARK SITE 4 HOUSES, INC."
2025062900041004,1,SELLER,"1711 FULTON REDEVELOPMENT, LLC"
2025070300730008,1,SELLER,ARTSPACE BROWNSVILLE HOUSING DEVELOPMENT FUND
2025070300730008,1,SELLER,BROWNSVILLE ARTS BENEFICIAL OWNER LLC
2025070300730008,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2025070300730012,1,SELLER,ARTSPACE BROWNSVILLE HOUSING DEVELOPMENT FUND
2025070300730012,1,SELLER,BROWNSVILLE ARTS BENEFICIAL OWNER LLC
2025070300730012,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2025071600502005,1,SELLER,"STORAGE POST / 4388 BROADWAY, LLC"
2025071600502005,2,BUYER,"HEITMAN HDP III ACQUISITION I, LLC"
2025071600533005,1,SELLER,"STORAGE POST / 491 BERGEN STREET, LLC"
2025071600533005,2,BUYER,"HEITMAN HDP III ACQUISITION I, LLC"
2025071600688005,1,SELLER,"STORAGE POST / 475 AMSTERDAM AVE, LLC"
2025071600688005,2,BUYER,"HEITMAN HDP III ACQUISITION I, LLC"
2025071600694005,1,SELLER,"STORAGE POST / 4396 BROADWAY, LLC"
2025071600694005,2,BUYER,"HEITMAN HDP III ACQUISITION I, LLC"
2025052200452001,2,BUYER,ICL 2886 ATLANTIC HOUSING DEVELOPMENT FUND CORPORA
2025052200452001,1,SELLER,2864 ATLANTIC REALTY LLC
2025062500099007,1,SELLER,SOUNDVIEW EMPIRE LLC
2025062500099007,2,BUYER,VALLEY NATIONAL BANK
2025052200452001,2,BUYER,2886 ATLANTIC AVE LLC
2025042900677005,1,SELLER,ZDJ VERNON LLC
2025042900677005,2,BUYER,ELITE 18 LLC
2025052700148002,2,BUYER,BELLWETHER ASSET SERVICES LLC
2025052700148002,1,SELLER,"BOSSERT PROPCO, LLC"
2025050100092001,1,SELLER,"FRESH PROPERTY BRONX, LLC"
2025050100092001,2,BUYER,WHITEHAWK CAPITAL PARTNERS LP
2025040801105002,2,BUYER,"JPMORGAN CHASE BANK, N.A."
2025040801105002,1,SELLER,DOLP 825 PROPERTIES II LLC
2025010200692005,1,SELLER,2134 COYLE HOUSING DEVELOPMENT FUND CORPORATION
2025010800879001,2,BUYER,345 7TH AVENUE REALTY OWNER LLC
2025010800879001,1,SELLER,EMPIRE 345 SEVENTH LLC
2025010800879001,1,SELLER,7TH CITY REALTY LLC
2025010200692005,2,BUYER,"WILMINGTON TRUST, NATIONAL ASSOCIATION"
2024120300464001,2,BUYER,180 E125 PROPCO LLC
2024122600827010,1,SELLER,JERICHO RED HOOK BUILDING C HDFC
2024122600827010,1,SELLER,RED HOOK BUILDING C LIHTC LLC
2024122600827010,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2024122600827010,1,SELLER,RED HOOK BUILDING C OWNER LLC
2024120300464001,1,SELLER,160 EAST 125TH OWNER LLC
2024102900342003,2,BUYER,OTERA CAPITAL INVESTISSEMENTS XIV INC.
2024111800129002,1,SELLER,"ROB, AFROZA"
2024111800129002,2,BUYER,MERS
2024111800129002,1,SELLER,"PARVEZ, ABDUL BARI"
2024102900342003,1,SELLER,RXR 91 DEKALB OWNER LLC
2024102900342003,1,SELLER,RXR LIU PII DEVELOPER TRS LLC
2024102500578008,2,BUYER,AFFORDABLE HOUSING CREDIT OPPORTUNITIES WAREHIOUSE
2024102500578008,1,SELLER,MORRISANIA APARTMENTS HOUSING DEVEVELOPMENT FUND C
2024102500578008,1,SELLER,MORRISANIA APARTMENTS LLC
2024101500915003,1,SELLER,ARCHDIOCESE OF NEW YORK
2024101500915003,2,BUYER,GOLDMAN SACHS BANK USA
2024082200562001,1,SELLER,COOPER AND 6TH PROPERTY LLC
2024081900135004,2,BUYER,419 PAS LLC
2024081900135004,1,SELLER,BOBLAR 419 LLC
2024081900135004,1,SELLER,WALBER 419 COMPANY LLC
2024081900135004,1,SELLER,419 PARK AVENUE SOUTH ASSOCIATES LLC
2024081900135004,1,SELLER,FRIEDLAND 419 LLC
2024082200562001,2,BUYER,NEW YORK UNIVERSITY
2024062700353006,1,SELLER,FLUSHING PRESERVATION L.P.
2024072300047006,1,SELLER,RAIZADA RH LLC
2024072300047006,2,BUYER,"MORGAN STANLEY PRIVATE BANK, NATIONAL ASSOCIATION"
2024072300047006,1,SELLER,REFINERY AA LLC
2024062700353006,1,SELLER,FLUSHING PRESERVATION HDFC
2024072300047006,1,SELLER,TRAZULU NYC LLC
2024062700353006,2,BUYER,NEF PRESERVATION PB FUND 1 LP
2024072300047006,1,SELLER,"RSVP 38TH STREET VENTURE, LP"
2024042500185008,1,SELLER,LIVONIA C3 LLC
2024042500185008,2,BUYER,NEW YORK CITY HOUSING DEVELOPMENT CORPORATION
2024042500185008,1,SELLER,LIVONIA C3 HOUSING DEVELOPMENT FUND CORPORATION
2024031500378001,2,BUYER,ACRC LENDER W LLC
2024031500378001,1,SELLER,"60 CHARLTON, LLC"
2024032100475004,2,BUYER,"WILMINGTON TRUST, NATIONAL ASSOCIATION"
2024032100475004,1,SELLER,951 OLMSTEAD AVENUE HSG DEV. FUND CORP.
2024032500838005,2,BUYER,CRED III-SL ACQUISITION LLC
2024032500838005,1,SELLER,"745 4TH AVENUE, LLC"
2024013000360001,1,SELLER,"138-140 W 11 STREET HOLDINGS, LLC"
2024013000360001,2,BUYER,137+1 HOLDINGS LLC
